customer_id,age,age_band,gender,item_purchased,category,purchase_amount_usd,location,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,discount_flag,subscriber_flag,repeat_customer_flag,purchase_cycle_days,customer_segment,revenue_per_purchase_day
3346,28,25-34,Female,Handbag,Accessories,91,Florida,Summer,4.0,No,2-Day Shipping,No,3,Venmo,Bi-Weekly,False,False,False,14.0,New or occasional,6.5
3347,30,25-34,Female,Jeans,Clothing,99,Oklahoma,Summer,3.4,No,Express,No,30,Venmo,Quarterly,False,False,True,90.0,Loyal high-value,1.1
3348,22,Under 25,Female,Shoes,Footwear,70,Iowa,Summer,4.4,No,Standard,No,28,PayPal,Bi-Weekly,False,False,True,14.0,Loyal high-value,5.0
3349,28,25-34,Female,T-shirt,Clothing,74,New Hampshire,Winter,2.8,No,Standard,No,15,Cash,Every 3 Months,False,False,True,90.0,New or occasional,0.8222222222222222
3350,35,35-49,Female,Jewelry,Accessories,79,Georgia,Fall,2.8,No,Store Pickup,No,29,PayPal,Quarterly,False,False,True,90.0,Loyal high-value,0.8777777777777778
3351,45,35-49,Female,Handbag,Accessories,33,Mississippi,Fall,4.9,No,2-Day Shipping,No,15,Cash,Bi-Weekly,False,False,True,14.0,New or occasional,2.357142857142857
3352,43,35-49,Female,Shirt,Clothing,49,New Hampshire,Spring,4.2,No,2-Day Shipping,No,18,Bank Transfer,Fortnightly,False,False,True,14.0,New or occasional,3.5
3353,55,50+,Female,Belt,Accessories,96,Washington,Summer,2.9,No,Next Day Air,No,7,Bank Transfer,Bi-Weekly,False,False,False,14.0,New or occasional,6.857142857142857
3354,31,25-34,Female,Dress,Clothing,66,Ohio,Fall,4.6,No,Free Shipping,No,19,Credit Card,Every 3 Months,False,False,True,90.0,New or occasional,0.7333333333333333
3355,42,35-49,Female,Skirt,Clothing,45,Maryland,Fall,2.8,No,Next Day Air,No,15,PayPal,Weekly,False,False,True,7.0,New or occasional,6.428571428571429
3356,40,35-49,Female,Blouse,Clothing,28,Delaware,Spring,2.6,No,Store Pickup,No,3,Bank Transfer,Bi-Weekly,False,False,False,14.0,New or occasional,2.0
3357,39,35-49,Female,Jeans,Clothing,48,Tennessee,Summer,3.5,No,Store Pickup,No,13,PayPal,Bi-Weekly,False,False,True,14.0,New or occasional,3.4285714285714284
3358,41,35-49,Female,Hoodie,Clothing,67,Arkansas,Winter,3.5,No,Free Shipping,No,37,Credit Card,Monthly,False,False,True,30.0,Loyal high-value,2.2333333333333334
3359,56,50+,Female,T-shirt,Clothing,59,Tennessee,Fall,3.4,No,2-Day Shipping,No,26,Cash,Annually,False,False,True,30.0,New or occasional,1.9666666666666666
3360,43,35-49,Female,Sunglasses,Accessories,74,New Hampshire,Fall,3.9,No,Next Day Air,No,29,Debit Card,Monthly,False,False,True,30.0,Loyal high-value,2.466666666666667
3361,22,Under 25,Female,Jacket,Outerwear,81,Minnesota,Spring,3.3,No,2-Day Shipping,No,47,Cash,Every 3 Months,False,False,True,90.0,Loyal high-value,0.9
3362,47,35-49,Female,Shoes,Footwear,26,Florida,Spring,4.1,No,Free Shipping,No,47,Credit Card,Bi-Weekly,False,False,True,14.0,New or occasional,1.8571428571428572
3363,50,50+,Female,Handbag,Accessories,61,Tennessee,Summer,3.0,No,Next Day Air,No,48,Venmo,Fortnightly,False,False,True,14.0,Loyal high-value,4.357142857142857
3364,58,50+,Female,Sweater,Clothing,23,California,Winter,3.0,No,Next Day Air,No,46,Bank Transfer,Bi-Weekly,False,False,True,14.0,New or occasional,1.6428571428571428
3365,50,50+,Female,Scarf,Accessories,33,Oregon,Fall,3.2,No,Standard,No,7,Credit Card,Monthly,False,False,False,30.0,New or occasional,1.1
3366,43,35-49,Female,Skirt,Clothing,58,Tennessee,Fall,3.9,No,Express,No,45,Credit Card,Every 3 Months,False,False,True,90.0,New or occasional,0.6444444444444445
3367,38,35-49,Female,Gloves,Accessories,65,North Carolina,Spring,3.6,No,2-Day Shipping,No,47,Debit Card,Quarterly,False,False,True,90.0,Loyal high-value,0.7222222222222222
3368,44,35-49,Female,T-shirt,Clothing,48,Tennessee,Summer,3.1,No,Store Pickup,No,6,Venmo,Fortnightly,False,False,False,14.0,New or occasional,3.4285714285714284
3369,30,25-34,Female,Sandals,Footwear,25,Nebraska,Spring,4.8,No,Express,No,29,Bank Transfer,Every 3 Months,False,False,True,90.0,New or occasional,0.2777777777777778
3370,47,35-49,Female,Sweater,Clothing,51,Maine,Winter,3.8,No,2-Day Shipping,No,42,Cash,Monthly,False,False,True,30.0,New or occasional,1.7
3371,30,25-34,Female,Belt,Accessories,31,Illinois,Summer,2.8,No,Store Pickup,No,46,Cash,Fortnightly,False,False,True,14.0,New or occasional,2.2142857142857144
3372,49,35-49,Female,Hoodie,Clothing,99,Colorado,Winter,4.0,No,Next Day Air,No,28,PayPal,Annually,False,False,True,30.0,Loyal high-value,3.3
3373,56,50+,Female,Socks,Clothing,25,Pennsylvania,Winter,4.6,No,Free Shipping,No,14,Credit Card,Every 3 Months,False,False,True,90.0,New or occasional,0.2777777777777778
3374,70,50+,Female,Sandals,Footwear,52,Minnesota,Spring,3.5,No,Store Pickup,No,12,Debit Card,Every 3 Months,False,False,True,90.0,New or occasional,0.5777777777777777
3375,22,Under 25,Female,Blouse,Clothing,47,Nevada,Spring,3.7,No,2-Day Shipping,No,41,Debit Card,Annually,False,False,True,30.0,New or occasional,1.5666666666666667
3376,51,50+,Female,Boots,Footwear,98,Connecticut,Fall,4.9,No,Express,No,8,Credit Card,Annually,False,False,False,30.0,New or occasional,3.2666666666666666
3377,22,Under 25,Female,Hat,Accessories,46,Ohio,Winter,4.1,No,Store Pickup,No,24,Cash,Quarterly,False,False,True,90.0,New or occasional,0.5111111111111111
3378,37,35-49,Female,Shirt,Clothing,32,Kentucky,Winter,4.6,No,Next Day Air,No,18,PayPal,Fortnightly,False,False,True,14.0,New or occasional,2.2857142857142856
3379,49,35-49,Female,Shorts,Clothing,75,Minnesota,Fall,4.5,No,Next Day Air,No,6,Cash,Quarterly,False,False,False,90.0,New or occasional,0.8333333333333334
3380,61,50+,Female,Handbag,Accessories,51,Tennessee,Summer,5.0,No,Store Pickup,No,40,Cash,Weekly,False,False,True,7.0,New or occasional,7.285714285714286
3381,41,35-49,Female,Dress,Clothing,52,North Dakota,Summer,3.8,No,Standard,No,6,PayPal,Every 3 Months,False,False,False,90.0,New or occasional,0.5777777777777777
3382,57,50+,Female,Hat,Accessories,66,Minnesota,Winter,4.7,No,Standard,No,27,Credit Card,Quarterly,False,False,True,90.0,Loyal high-value,0.7333333333333333
3383,34,25-34,Female,Sweater,Clothing,35,Nebraska,Spring,2.8,No,Express,No,2,Bank Transfer,Weekly,False,False,False,7.0,New or occasional,5.0
3384,27,25-34,Female,Coat,Outerwear,43,Delaware,Fall,2.6,No,Next Day Air,No,39,Venmo,Bi-Weekly,False,False,True,14.0,New or occasional,3.0714285714285716
3385,39,35-49,Female,Hoodie,Clothing,24,Minnesota,Summer,3.8,No,Free Shipping,No,9,Venmo,Quarterly,False,False,False,90.0,New or occasional,0.26666666666666666
3386,62,50+,Female,Jewelry,Accessories,83,Rhode Island,Winter,2.8,No,Standard,No,16,Credit Card,Every 3 Months,False,False,True,90.0,New or occasional,0.9222222222222223
3387,34,25-34,Female,T-shirt,Clothing,62,Michigan,Fall,2.6,No,2-Day Shipping,No,36,Cash,Quarterly,False,False,True,90.0,Loyal high-value,0.6888888888888889
3388,53,50+,Female,Pants,Clothing,78,New Jersey,Spring,3.4,No,2-Day Shipping,No,2,Credit Card,Bi-Weekly,False,False,False,14.0,New or occasional,5.571428571428571
3389,35,35-49,Female,Sweater,Clothing,61,South Dakota,Spring,4.5,No,Store Pickup,No,21,Credit Card,Weekly,False,False,True,7.0,New or occasional,8.714285714285714
3390,38,35-49,Female,Pants,Clothing,57,North Carolina,Fall,3.8,No,Free Shipping,No,39,Venmo,Annually,False,False,True,30.0,New or occasional,1.9
3391,32,25-34,Female,Socks,Clothing,70,Oregon,Summer,3.0,No,Next Day Air,No,38,PayPal,Annually,False,False,True,30.0,Loyal high-value,2.3333333333333335
3392,47,35-49,Female,Hoodie,Clothing,57,Montana,Fall,3.7,No,2-Day Shipping,No,6,Debit Card,Every 3 Months,False,False,False,90.0,New or occasional,0.6333333333333333
3393,53,50+,Female,Scarf,Accessories,74,New Jersey,Winter,4.4,No,Free Shipping,No,6,Venmo,Bi-Weekly,False,False,False,14.0,New or occasional,5.285714285714286
3394,60,50+,Female,Dress,Clothing,90,Arizona,Fall,3.1,No,Next Day Air,No,50,Debit Card,Monthly,False,False,True,30.0,Loyal high-value,3.0
3395,31,25-34,Female,Sandals,Footwear,98,Vermont,Spring,4.2,No,Store Pickup,No,9,PayPal,Annually,False,False,False,30.0,New or occasional,3.2666666666666666
3396,44,35-49,Female,Dress,Clothing,43,Colorado,Winter,3.1,No,Free Shipping,No,15,Debit Card,Every 3 Months,False,False,True,90.0,New or occasional,0.4777777777777778
3397,29,25-34,Female,Pants,Clothing,37,Tennessee,Winter,5.0,No,Next Day Air,No,5,PayPal,Quarterly,False,False,False,90.0,New or occasional,0.4111111111111111
3398,19,Under 25,Female,Blouse,Clothing,38,New Jersey,Summer,2.7,No,Standard,No,13,Bank Transfer,Bi-Weekly,False,False,True,14.0,New or occasional,2.7142857142857144
3399,54,50+,Female,Jeans,Clothing,60,Montana,Winter,3.8,No,Standard,No,44,Cash,Fortnightly,False,False,True,14.0,Loyal high-value,4.285714285714286
3400,40,35-49,Female,Pants,Clothing,55,Montana,Winter,3.3,No,Standard,No,36,Debit Card,Annually,False,False,True,30.0,New or occasional,1.8333333333333333
3401,39,35-49,Female,Sunglasses,Accessories,51,Nevada,Fall,4.8,No,Free Shipping,No,18,Venmo,Fortnightly,False,False,True,14.0,New or occasional,3.642857142857143
3402,44,35-49,Female,Backpack,Accessories,71,Nevada,Winter,3.4,No,Standard,No,39,Credit Card,Weekly,False,False,True,7.0,Loyal high-value,10.142857142857142
3403,22,Under 25,Female,Hoodie,Clothing,61,Louisiana,Spring,4.4,No,2-Day Shipping,No,11,PayPal,Every 3 Months,False,False,True,90.0,New or occasional,0.6777777777777778
3404,30,25-34,Female,Boots,Footwear,65,Illinois,Summer,3.9,No,Standard,No,1,Cash,Bi-Weekly,False,False,False,14.0,New or occasional,4.642857142857143
3405,69,50+,Female,Gloves,Accessories,34,South Carolina,Fall,3.9,No,2-Day Shipping,No,34,Credit Card,Annually,False,False,True,30.0,New or occasional,1.1333333333333333
3406,28,25-34,Female,Blouse,Clothing,87,Washington,Summer,4.2,No,Store Pickup,No,47,Bank Transfer,Bi-Weekly,False,False,True,14.0,Loyal high-value,6.214285714285714
3407,57,50+,Female,Sweater,Clothing,79,Nebraska,Spring,4.0,No,Store Pickup,No,24,Venmo,Quarterly,False,False,True,90.0,New or occasional,0.8777777777777778
3408,46,35-49,Female,Dress,Clothing,46,Alabama,Spring,2.6,No,Store Pickup,No,20,Cash,Quarterly,False,False,True,90.0,New or occasional,0.5111111111111111
3409,48,35-49,Female,Socks,Clothing,72,Montana,Summer,4.4,No,Standard,No,11,Bank Transfer,Annually,False,False,True,30.0,New or occasional,2.4
3410,24,Under 25,Female,Shirt,Clothing,93,Minnesota,Summer,3.2,No,Next Day Air,No,3,Credit Card,Every 3 Months,False,False,False,90.0,New or occasional,1.0333333333333334
3411,50,50+,Female,Sandals,Footwear,76,Ohio,Summer,4.3,No,Free Shipping,No,38,Bank Transfer,Bi-Weekly,False,False,True,14.0,Loyal high-value,5.428571428571429
3412,29,25-34,Female,Shoes,Footwear,56,New York,Winter,4.9,No,2-Day Shipping,No,45,Cash,Weekly,False,False,True,7.0,New or occasional,8.0
3413,61,50+,Female,Sandals,Footwear,83,Indiana,Fall,3.8,No,Store Pickup,No,31,Venmo,Quarterly,False,False,True,90.0,Loyal high-value,0.9222222222222223
3414,34,25-34,Female,Gloves,Accessories,90,Delaware,Winter,2.5,No,Express,No,16,PayPal,Bi-Weekly,False,False,True,14.0,New or occasional,6.428571428571429
3415,27,25-34,Female,Boots,Footwear,94,Connecticut,Spring,4.9,No,Next Day Air,No,3,Bank Transfer,Quarterly,False,False,False,90.0,New or occasional,1.0444444444444445
3416,38,35-49,Female,Blouse,Clothing,68,New York,Fall,3.0,No,2-Day Shipping,No,15,Bank Transfer,Annually,False,False,True,30.0,New or occasional,2.2666666666666666
3417,25,25-34,Female,Sandals,Footwear,53,Alabama,Spring,3.2,No,Store Pickup,No,11,Bank Transfer,Every 3 Months,False,False,True,90.0,New or occasional,0.5888888888888889
3418,54,50+,Female,Coat,Outerwear,35,Massachusetts,Summer,2.9,No,2-Day Shipping,No,22,Debit Card,Fortnightly,False,False,True,14.0,New or occasional,2.5
3419,53,50+,Female,Jacket,Outerwear,30,South Carolina,Summer,2.8,No,Free Shipping,No,35,Debit Card,Annually,False,False,True,30.0,New or occasional,1.0
3420,23,Under 25,Female,Jewelry,Accessories,26,West Virginia,Winter,3.1,No,Store Pickup,No,5,Venmo,Bi-Weekly,False,False,False,14.0,New or occasional,1.8571428571428572
3421,19,Under 25,Female,Hat,Accessories,60,Kentucky,Winter,3.4,No,Express,No,35,PayPal,Bi-Weekly,False,False,True,14.0,Loyal high-value,4.285714285714286
3422,57,50+,Female,Shoes,Footwear,30,New Jersey,Summer,2.9,No,Free Shipping,No,27,PayPal,Weekly,False,False,True,7.0,New or occasional,4.285714285714286
3423,19,Under 25,Female,Coat,Outerwear,91,New York,Winter,3.2,No,Next Day Air,No,9,Venmo,Monthly,False,False,False,30.0,New or occasional,3.033333333333333
3424,33,25-34,Female,Boots,Footwear,71,Massachusetts,Spring,3.8,No,Next Day Air,No,21,PayPal,Bi-Weekly,False,False,True,14.0,New or occasional,5.071428571428571
3425,33,25-34,Female,Scarf,Accessories,64,Florida,Summer,3.6,No,2-Day Shipping,No,23,Credit Card,Monthly,False,False,True,30.0,New or occasional,2.1333333333333333
3426,38,35-49,Female,Hat,Accessories,54,Michigan,Summer,4.3,No,Next Day Air,No,3,Debit Card,Bi-Weekly,False,False,False,14.0,New or occasional,3.857142857142857
3427,47,35-49,Female,Socks,Clothing,35,Oregon,Fall,4.8,No,2-Day Shipping,No,31,Credit Card,Annually,False,False,True,30.0,New or occasional,1.1666666666666667
3428,39,35-49,Female,T-shirt,Clothing,38,Michigan,Winter,2.5,No,Store Pickup,No,44,Cash,Annually,False,False,True,30.0,New or occasional,1.2666666666666666
3429,32,25-34,Female,Jewelry,Accessories,69,Washington,Fall,2.5,No,Next Day Air,No,20,Venmo,Monthly,False,False,True,30.0,New or occasional,2.3
3430,27,25-34,Female,Skirt,Clothing,96,Alaska,Winter,4.6,No,Express,No,34,Debit Card,Weekly,False,False,True,7.0,Loyal high-value,13.714285714285714
3431,67,50+,Female,Socks,Clothing,73,Montana,Winter,4.2,No,Next Day Air,No,17,Bank Transfer,Every 3 Months,False,False,True,90.0,New or occasional,0.8111111111111111
3432,46,35-49,Female,Belt,Accessories,49,New Mexico,Summer,4.2,No,Express,No,20,Venmo,Annually,False,False,True,30.0,New or occasional,1.6333333333333333
3433,36,35-49,Female,Boots,Footwear,44,Connecticut,Summer,4.8,No,2-Day Shipping,No,46,PayPal,Every 3 Months,False,False,True,90.0,New or occasional,0.4888888888888889
3434,62,50+,Female,Socks,Clothing,93,Alaska,Spring,4.5,No,Free Shipping,No,28,PayPal,Annually,False,False,True,30.0,Loyal high-value,3.1
3435,31,25-34,Female,Pants,Clothing,72,Ohio,Summer,3.3,No,2-Day Shipping,No,6,Venmo,Fortnightly,False,False,False,14.0,New or occasional,5.142857142857143
3436,68,50+,Female,Socks,Clothing,91,Montana,Summer,2.7,No,2-Day Shipping,No,50,Debit Card,Bi-Weekly,False,False,True,14.0,Loyal high-value,6.5
3437,57,50+,Female,Belt,Accessories,83,Nebraska,Winter,2.8,No,2-Day Shipping,No,41,Bank Transfer,Monthly,False,False,True,30.0,Loyal high-value,2.7666666666666666
3438,22,Under 25,Female,Jacket,Outerwear,62,Oklahoma,Winter,3.5,No,2-Day Shipping,No,50,PayPal,Annually,False,False,True,30.0,Loyal high-value,2.066666666666667
3439,26,25-34,Female,Shirt,Clothing,71,Kentucky,Fall,3.0,No,Store Pickup,No,33,Credit Card,Monthly,False,False,True,30.0,Loyal high-value,2.3666666666666667
3440,43,35-49,Female,Gloves,Accessories,93,Idaho,Summer,4.5,No,Express,No,25,Venmo,Quarterly,False,False,True,90.0,Loyal high-value,1.0333333333333334
3441,45,35-49,Female,Handbag,Accessories,63,Maryland,Fall,4.3,No,2-Day Shipping,No,2,PayPal,Weekly,False,False,False,7.0,New or occasional,9.0
3442,64,50+,Female,Sweater,Clothing,96,Tennessee,Fall,4.1,No,Standard,No,15,Credit Card,Annually,False,False,True,30.0,New or occasional,3.2
3443,28,25-34,Female,Skirt,Clothing,78,Michigan,Spring,4.3,No,Next Day Air,No,12,PayPal,Weekly,False,False,True,7.0,New or occasional,11.142857142857142
3444,47,35-49,Female,Dress,Clothing,24,Tennessee,Summer,5.0,No,Free Shipping,No,28,Cash,Bi-Weekly,False,False,True,14.0,New or occasional,1.7142857142857142
3445,53,50+,Female,Pants,Clothing,63,Rhode Island,Summer,3.8,No,2-Day Shipping,No,12,Bank Transfer,Bi-Weekly,False,False,True,14.0,New or occasional,4.5
3446,42,35-49,Female,Hat,Accessories,58,Florida,Fall,4.9,No,Standard,No,3,Debit Card,Annually,False,False,False,30.0,New or occasional,1.9333333333333333
3447,51,50+,Female,Boots,Footwear,55,Louisiana,Spring,5.0,No,2-Day Shipping,No,20,Cash,Weekly,False,False,True,7.0,New or occasional,7.857142857142857
3448,62,50+,Female,Sandals,Footwear,58,Arkansas,Fall,4.3,No,Express,No,3,Bank Transfer,Bi-Weekly,False,False,False,14.0,New or occasional,4.142857142857143
3449,18,Under 25,Female,Coat,Outerwear,28,Kentucky,Winter,4.1,No,Express,No,32,Bank Transfer,Fortnightly,False,False,True,14.0,New or occasional,2.0
3450,48,35-49,Female,Blouse,Clothing,37,Kansas,Spring,4.5,No,Standard,No,35,Cash,Monthly,False,False,True,30.0,New or occasional,1.2333333333333334
3451,20,Under 25,Female,Shorts,Clothing,78,Vermont,Spring,3.6,No,Store Pickup,No,31,PayPal,Monthly,False,False,True,30.0,Loyal high-value,2.6
3452,32,25-34,Female,Blouse,Clothing,73,Nevada,Fall,3.0,No,Free Shipping,No,13,Credit Card,Annually,False,False,True,30.0,New or occasional,2.433333333333333
3453,26,25-34,Female,Jacket,Outerwear,20,Oklahoma,Spring,3.7,No,Next Day Air,No,3,Venmo,Fortnightly,False,False,False,14.0,New or occasional,1.4285714285714286
3454,31,25-34,Female,Shirt,Clothing,60,Alabama,Winter,4.3,No,Standard,No,48,Venmo,Bi-Weekly,False,False,True,14.0,Loyal high-value,4.285714285714286
3455,55,50+,Female,Handbag,Accessories,71,Louisiana,Fall,4.6,No,Store Pickup,No,15,PayPal,Bi-Weekly,False,False,True,14.0,New or occasional,5.071428571428571
3456,49,35-49,Female,T-shirt,Clothing,89,Ohio,Fall,4.7,No,Standard,No,13,Venmo,Annually,False,False,True,30.0,New or occasional,2.966666666666667
3457,42,35-49,Female,Hoodie,Clothing,53,Texas,Fall,4.6,No,Express,No,21,Venmo,Monthly,False,False,True,30.0,New or occasional,1.7666666666666666
3458,64,50+,Female,Jewelry,Accessories,87,Maryland,Summer,3.0,No,Express,No,29,Cash,Fortnightly,False,False,True,14.0,Loyal high-value,6.214285714285714
3459,68,50+,Female,Jewelry,Accessories,37,West Virginia,Spring,3.4,No,Standard,No,24,Venmo,Quarterly,False,False,True,90.0,New or occasional,0.4111111111111111
3460,68,50+,Female,Hoodie,Clothing,37,Ohio,Fall,3.8,No,Express,No,21,PayPal,Annually,False,False,True,30.0,New or occasional,1.2333333333333334
3461,41,35-49,Female,Scarf,Accessories,78,Indiana,Spring,3.1,No,Express,No,5,Bank Transfer,Bi-Weekly,False,False,False,14.0,New or occasional,5.571428571428571
3462,51,50+,Female,Shoes,Footwear,23,Wyoming,Spring,4.4,No,Standard,No,47,Cash,Quarterly,False,False,True,90.0,New or occasional,0.25555555555555554
3463,44,35-49,Female,Jeans,Clothing,73,Michigan,Spring,4.5,No,Standard,No,34,Credit Card,Every 3 Months,False,False,True,90.0,Loyal high-value,0.8111111111111111
3464,27,25-34,Female,Jewelry,Accessories,27,Maine,Fall,2.8,No,2-Day Shipping,No,45,PayPal,Fortnightly,False,False,True,14.0,New or occasional,1.9285714285714286
3465,36,35-49,Female,Coat,Outerwear,59,Utah,Winter,2.7,No,Next Day Air,No,12,PayPal,Annually,False,False,True,30.0,New or occasional,1.9666666666666666
3466,19,Under 25,Female,Backpack,Accessories,53,Iowa,Spring,3.4,No,Standard,No,31,Debit Card,Weekly,False,False,True,7.0,New or occasional,7.571428571428571
3467,49,35-49,Female,Socks,Clothing,42,Maryland,Summer,4.6,No,Standard,No,43,Bank Transfer,Annually,False,False,True,30.0,New or occasional,1.4
3468,18,Under 25,Female,Scarf,Accessories,45,Texas,Fall,5.0,No,Next Day Air,No,5,Credit Card,Annually,False,False,False,30.0,New or occasional,1.5
3469,36,35-49,Female,Sunglasses,Accessories,89,Ohio,Winter,3.5,No,Standard,No,36,Debit Card,Quarterly,False,False,True,90.0,Loyal high-value,0.9888888888888889
3470,36,35-49,Female,Socks,Clothing,85,North Dakota,Fall,3.3,No,Store Pickup,No,12,Cash,Annually,False,False,True,30.0,New or occasional,2.8333333333333335
3471,19,Under 25,Female,Coat,Outerwear,69,West Virginia,Summer,4.5,No,Free Shipping,No,31,Cash,Bi-Weekly,False,False,True,14.0,Loyal high-value,4.928571428571429
3472,43,35-49,Female,Sandals,Footwear,66,North Carolina,Spring,3.1,No,Store Pickup,No,31,Cash,Bi-Weekly,False,False,True,14.0,Loyal high-value,4.714285714285714
